tetpi,tapi
tetpinggirkan,pinggir
teubaligggggh,balik
teugaskan,tegas
teuku,teuku
tewas,tewas
texas,texas
thailand,thailand
than,Tuhan
thdp,hadap
them,them
then,then
thentram,tentram
theo,theo
thik,tai
this,this
thnx,thanks
tholol,tolol
thomas,thomas
thoo,thoo
thor,thor
thressia,thressia
thukul,tukul
tiap,tiap
tiba,tiba
tibeeet,tibet
tida,tidak
tidak2,tidak-tidak
tidakdi,tidak di
tidakk,tidak
tidakkah,tidak
tidaklah,tidak
tidaknya,tidak
tidk,tidak
tidr,tidur
tidurnya,tidur
tifatul,tifatul
tiga,tiga
tigajari,tiga jari
tiganya,tiga
tika,tika
tiketnya,tiket
tikua,tikus
tikus,tikus
tilang,tilang
tilasi,tilasi
tilep,tilep
tilpon,telepon
tilus,tilus
tilyun,triliun
timah,timah
timang,timang
timbak,tembak
timbal,timbal
timbul,timbul
time,time
timor,timur
timpa,timpa
timur,timur
tina,tina
tindakan,tindak
tiner,tiner
ting,ting
tinggalkan,tinggal
tinghal,tinggal
tingkah,tingkah
tingkahnya,tingkah
tingkat,tingkat
tingkatannya,tingkat
tingkir,tingkir
tingktan,tingkatan
tini,tini
tinja,tinja
tinju,tinju
tinta,tinta
tiong,tiong
tiori,tiori
tipe,tipe
tipe2,tipe2
tipi,televisi
tipis,tipis
tipis2,tipis
tips,tips
tipu,tipu
tipu2,tipu2
tipuan2,tipuan2
tipus,tipus
tipuu,tipuu
tirai,tirai
tired,tired
tiri,tiri
tiru,tiru
tiru2,tiru
tiruh,tiru
tisom,tisom
tisu,tisu
tit0k,tito
titah,titah
titel,titel
titid,titit
titik,titik
titin,titin
titip,titip
titipkan,titip
title,title
tito,tito
titok,tito
titp,tito
tiup,tiup
tivi,televisi
tivo,tipu
tivo2,tipu
tivu,tipu
tivu2,tipu
tiwul,tiwul
tjam,tjam
tjuancok,jancuk
tkng,tukang
tkut,tkut
tlah,telah
tlan,telan
tlat,telat
tlg2,tolong-tolong
tllu,terlalu
tlng,tolong
tlol,tolol
tlp2,telepon
tlpm,telepon
tlpn,telepon
tlpnmu,telepon
tlpnnya,telepon
tlpnya,telepon
tman,teman
tmat,tamat
tmbh,tambah
tmen,teman
tmn2,teman
tmpt,tempat
tmsk,termasuk
tnang,tenang
tnda,tanda
tnda2,tanda
tndak,tindak
tngg,tunggu
tnggal,tanggal
tnggng,tanggung
tngkah,tingkah
tngkap,tangkap
tngkat,tingkat
tngl,tanggal
tnguuu,tnguuu
tnpa,tanpa
tntg,tentang
tntng,tentang
tntra,tentara
tntram,tentram
tntu,tentu
tnya,tanya
tnyain,tanya
tnyak,tanya
tnykn,tanya
tnyt,ternyata
tnyta,nyata
toada,tiada
toba,toba
tobat,tobat
tofiek,tofiek
tofo,foto
tohh,toh
toke,toke
toko,toko
tokoh2,tokoh
toku,tua
tolak2,tolak-tolak
tolo,tolol
tolollan,tolol
tololll,tolol
tololllll,tolol
tololmu,tolol
tolonglah,tolong
toloool,tolol
tolooollll,tolol
tolooooooooolll,tolooooooooolll
tomi,tomi
tomy,tomy
tonjokin,tonjok
tonjolkan,tonjol
tonk,tong
tono,tono
tony,tony
took,took
tool,tool
toollooll,tolol
tooo,tooo
topang,topang
topeng,topeng
topeng2,topeng-topeng
topi,topi
topiknya,topik
topingnya,topping
topp,top
tori,tori
tornado,tornado
totlol,tolol
toto,toto
tpii,tapi
tpkn,tapi
tq,thanks
tracknya,track
tradisionil,tradisi
tragedi,tragedi
tragis,tragis
traktir,traktir
tram,tentram
tranfer,transfer
transaksi,transaksi
transisi,transisi
transkif,transkrip
transkip,transkrip
transkipnya,transkrip
transkrip,transkrip
transkripnya,transkrip
transpar,transparan
trbaik,baik
trbaru,baru
trbuat,buat
trdaftar,daftar
treak,teriak
treck,track
trek,trek
tren,tren
trend,trend
trending,trend
trennya,tren
tres,tres
trget,target
trgolong,golong
trhdp,terhadap
triak,teriak
triakin,teriak
trick,trick
tridianto,tridianto
trik,trik
trilliun,triliun
trillyunan,triliun
triluyanan,triliun
trilyun2,trilyun2
trim,trim
trima,trima
trims,trims
trimurti,trimurti
trina,trina
trinfeksi,infeksi
trio,trio
trjadi,jadi
trjang,terjang
trjd,jadi
trjdi,trjdi
trjwb,trjwb
trkabul,kabul
trkait,kait
trkenal,kenal
trkenal2,terkenal
trkesan,kesan
trkhir,akhir
trlambat,lambat
trlarang,trlarang
trlepas,trlepas
trlht,lihat
trll,terlalu
trllu,terlalu
trlmbat,lambat
trma,terima
trmksh,terima kasih
trmsk,masuk
trnak,ternak
trnsparansi,transparan
trntu,tentu
trnyt,ternyata
trofi,trofi
tromol,tromol
trompet,terompet
tropy,trophy
trosss,terus
trpenting,penting
trpilihlah,trpilihlah
trplh,pilih
trrbukti,bukti
trsrah,terserah
trstruktur,struktur
trtarik,tarik
trtindas,tindas
trtinggi,tinggi
trtular,tertular
trtutup,tutup
trua,terus
trulang,ulang
trungkap,ungkap
trus,terus
trussssa,terus
trusssss,terus
trusssssss,terus
trutama,utama
truuuuus,terus
truz,terus
tsbt,tersebut
tshun,tahun
tskut,takut
tspi,tapi
ttap,tetap
ttar,tatar
ttep,tetap
ttng,tentang
ttngga,tetangga
ttpi,tetapi
ttup,tutup
ttus,titus
tua2,tua
tuai,tuai
tuaian,tuai
tuakan,tua
tuan,tuan
tuanku,tuan
tuanmu,tuan
tuanya,tua
tuapun,tua
tuasnya,tuas
tube,tube
tuch,tuh
tueeeek,tua
tuek,tua
tugu,tugu
tuhankan,Tuhan
tuhanlah,Tuhanlah
tuhannya,Tuhan
tuhhhhh,tuh
tuir,tua
tuit,tweet
tujuan,tujuan
tul2,betul
tuli,tuli
tull,betul-betul
tuls,betul
tumbuhbkembali,tumbuh kembali
tuna,tuna
tundukan,tunduk
tunggak,tunggak
tunggal,tunggal
tungggu,tunggu
tunggguuu,tunggu
tunggu2,tunggu
tungguin,tunggu
tunjuk,tunjuk
tunjukan,tunjuk
tunjukin,tunjuk
tunngu,tunggu
tuntas,tuntas
tuntaskan,tuntaskan
tuntut,tuntut
tuntutan,tuntutan
turtles,turtles
turu,tidur
turunannya,turunannya
tusing,pusing
tuturkata,tutur kata
tv,tv
twas,tewas
twetan,tweet
tweter,twitter
twice,twice
twiiter,twitter
twiter,twitter
twitt,tweet
twitteran,twitteran
twrprovokasi,provokasi
tyas,tyas
tyme,time
type,type
typical,typical
typikal,typikal
typo,typo
tyvu,tipu
u,u
uaassuuu,anjing
uadahlah,sudah
uafal,hafal
ualangi,ulang
uang2,uang
uangg,uang
uangx,uang
uaturan,aturan
ubahnya,ubah
ubun2,ubun-ubun
ucapanmu,ucapanmu
ucapannya,ucapan
ucapanya,ucapanya
ucapkan,ucap
ucapnya,ucap
ud,sudah
udeelll,udel
udubillah,udubillah
udzan,udzan
udzur,uzur
uenak,enak
ujan2,hujan
ujang,ujang
ujare,ujar
ujian,uji
ujisn,ujian
ulahmu,ulah
ulama2,ulama
ulamaa,ulama
ulamak,ulama
ulamak2,ulama
ulamalah,ulama
ulamamu,ulama
ulamanya,ulama
ulamapun,ulamapun
ulamatu,ulama
ulamax,ulamanya
ulamaxa,ulama
ulamma,ulama
ulamnya,ulama
ulang2,ulang
ulangan,ulang
ulangi,ulang
ulasan,ulas
ulasannya,ulasan
umatku,umatku
umatmu,umatmu
umatnua,umat
umatnya,umat
umatnye,umat
umatya,umatya
umpamanya,umpama
umrah,umrah
umroh,umroh
umrohkan,umrah
umtuk,untuk
umur2,umur-umur
uncivilized,civil
undangannya,undangan
undonesia,indonesia
unggulan,unggul
unggulin,unggul
unikn,unik
united,united
universal,universal
unjuk,unjuk
unruk,untuk
unsur,unsur
unsurnya,unsur
untik,untuk
untuk,untuk
untul,untuk
untungnya,untung
untut,tuntut
unutk,untuk
unyil,unyil
unyu2,lucu
unyuk,lucu
up,up
urang,orang
urgen,urgent
urgensi,urgen
uripmu,hidup
urusi,urus
urusn,urus
uruss,urus
urut2,urut
uruuuuuss,urus
usaha,usaha
usahe,usaha
usdah,sudah
usirrrrr,usir
ustadku,ustaz
ustadz2,ustaz
ustadzah,ustadzah
usulperiksa,usul periksa
usuttt,usut
utamanya,utama
utarakan,utara
utkenentukan,utkenentukan
utuhnya,utuhnya
utusan,utus
uudnya,uudnya
uzdubillahimin,uzdubillahimin
uzubillah,uzubillah
uzur,tua
v,v
valid,valid
valuenya,value
vandy,vandy
vangsat,bangsat
vannesa,vannesa
vanness,vanness
vantat,pantat
vanyak,banyak
vatikaaan,vatikan
vatikanya,vatikanya
venue,venue
verbalnya,verbal
verdy,verdy
vergas,vergas
verifikasi,verifikasi
verooooo,vero
verrell,verrell
versi,versi
very2,very
vi,vi
vibratooor,vibra
vicky,vicky
videi,videi
video,video
vidio,vidio
vikin,viking
viral,viral
virgin,virgin
virusnya,virus
viscabarca,visca barca
vitae,vitae
vitamin,vitamin
vitanya,vitanya
viveri,viveri
volley,volley
volume,volume
vorno,porno
voting,vote
votting,votting
vrovokator,provokator
w,w
waaaaah,wah
waaaahhh,wah
waaaduuuuhh,waaaduuuuhh
waaah,waaah
waaahhh,wah
wabah,wabah
wadah,wadah
wadeh,wadeh
wadohh,waduh
wadooo,waduh
wadubb,waduh
waduh,waduh
waduhh,waduh
waduk,waduk
waduuh,waduh
waduuuuhhh,waduh
wagub,wakil gubernur
wah5x,wah
wahai,wahai
wahaii,wahai
wajarkan,wajar
wajarlah,wajar
wakil2,wakil-wakil
wakilin,wakil
wakilx,wakilnya
waljamaah,waljamaah
walkot,wali kota
wallahu,wallahu
wamena,wamena
wargae,warga
wariskan,waris
warteg2,warteg
waspodo,waspada
wassalamualaikum,wassalamualaikum
wastapp,whatsapp
watimpres,watimpres
wawasan,wawasan
wc,wc
wedos,wedus
wedus,wedus
wefie,wefie
wehhh,wehhh
welas,welas
weleeeh,weleeeh
weleehh,weleehh
wendy,wendy
wesss,wesss
westerling,westerling
weudusssssss,wedus
wewenang,wewenang
whatever,whatever
wibawa,wibawa
wicara,wicara
wijayanto,wijayanto
wilayah,wilayah
wilder,wilder
winarto,winarto
winasih,winasih
windi,windi
wisma,wisma
wisnu,wisnu
wiwit,wiwit
wjah2,wajah
wkekekekekek,wkekekekekek
wkkkkk,wkkkkk
wkkwkkwk,wkkwkkwk
wkkwkwkwk,wkkwkwkwk
wkwkkwkwkwkwkwkw,wkwkkwkwkwkwkwkw
wkwkwwkwkw,wkwkwwkwkw
wlopun,wlopun
wlwkwkw,limpah
wnita,wanita
woles,santai
wongshow,wongshow
wooii,woi
woooiiii,woi
woooooiiiii,woi
working,work
wowoker,jokowers
wowowiwi,jokowi
wowowo,wowowo
wowwwww,wowwwww
wrarga,warga
wrong,wrong
wuiihh,wuiihh
wuiiih,wuiiih
wuwakakakakak,wuwakakakakak
wztahlah,ustaz
x,x
xdan,xdan
xiao,xiao
xiaomi,xiao mi
xm,sama
xmantan,eks mantan
xukses,sukses
y,y
ya,ya
yaaa,ya
yaaaaa,ya
yaaaaaa,ya
yaaaah,yah
yaaaccchhhhh,yah
yaaacchhh,yah
yaaach,yah
yaaahh,yaaahh
yaaahhh,yah
yabg,yang
yadapkan,sadap
yaelah,yaelah
yaeyalah,ya iya lah
yahuda,yahuda
yahudi,yahudi
yahudy,yahudi
yahweh,yahweh
yaitulah,ya itulah
yaiutu,yaitu
yaiyalah,yaiyalah
yakelaaah,yakelaaah
yakn,yakin
yalahin,salah
yalain,ya lain
yamaha,yamaha
yamaja,yamaha
yamg,yang
yandri,yandri
yang,yang
yani,yani
yany,yang
yapi,tapi
yaqqin,yakin
yata,nyata
yaudalah,yaudah
yaww,yaww
yb,yb
ybanyak,banyak
yd,yd
ydah,sudah
ye,ye
yeaaaccchhh,yeaaaccchhh
yeaacchhhh,yah
yeah,yeah
year,year
yech,yech
yeeaaccchhhh,yah
yeeeaaaaccchhh,yeah
yeeeeeees,yes
yeeeeeessss,yes
yeeeess,yes
yees,yes
yeessss,yes
yehezkiel,yehezkiel
yehuda,yehuda
yembah,sembah
yeni,yeni
yess,yes
yeti,yeti
yg,yg
ygdemo,yang demo
ygkompak,yang kompak
ygmn,yang mana
ygnabur,yang nabur
ygvakan,yang akan
ygvemosi,yang emosi
yh,yh
yhudi,yahudi
yhwh,yahweh
yi,yi
yigyakarta,yogyakarta
yl,yl
yo,yo
yosodiningrat,yosodiningrat
youtubenya,youtube
yp,yp
yq,yq
yr,yr
ys,ys
ytakut,ytakut
yu,yu
yulianto,yulianto
yuliyanto,yuliyanto
yunahar,yunahar
yunani,yunani
yunior,junior
yusub,yusub
yusuf,yusuf
yusup,yusup
yutub,youtube
yuukk,yuk
yuukkkkk,yuk
yuyun,yuyun
yv,yv
yy,yy
z,z
za,za
zaenudin,zaenudin
zalimi,zalim
zarot,djarot
zdolim,zalim
zeonis,zion
zhalim,zalim
zholim,zalim
zholiman,zalim
zikir,zikir
zikkk,rizieq
zimbagwe,zimbabwe
zinah,zina
zinanya,zina
zionis,zion
zionnya,zion
zm,zm
zo,zo
zok0wi,jokowi
zongok,jongos
zongos,jongos
zontorr,jontor
zoonnkkkk,zonk
zu,zu
zuhairi,zuhairi
zulaikah,zulaikah
zulkarnaen,zulkarnaen
zulkarnain,zulkarnain
zultan,sultan
zuper,zuper
zx,zx
zz,zz
1,1
,root words
nazir,nazir
hukumannya,hukum
nazis,nazi
penggusur,gusur
bcus,becus
dididik,didik
pntas,pantas
pntat,pantat
diserahkan,serah
pntar,pintar
pengetahuannya,tahu
berkhusnudzon,khusnudzon
remuk,remuk
dicermati,cermat
supremasi,supremasi
kebocoran,bocor
kakapnya,kakap
menyangkut,sangkut
lakuin,laku
utkenentukan,tentukan
prmbohongan,bohong
pekerti,pekerti
siswa,siswa
kandangi,kandang
siswi,siswi
timor,timor
ofang,orang
rizak,rizak
revolusiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,revolusi
spesial,spesial
sempati,simpati
rizia,rizieq
koroyokan,keroyok
kelayakan,layak
keburukan,buruk
deluan,dulu
nyantei,santai
malapetaka,petaka
nusron2,nusron2
larinya,lari
ramalannya,ramal
rahasia2an,rahasia
snang,senang
ditertipkan,tertib
plasmacluster,plasmacluster
haellow,hello
londo,belanda
ngeluaran,keluar
pntes,pantas
nggarong,nggarong
kacung2,kacung
pnter,pintar
pntg2,penting
biadabnya,biadab
berlindung,lindung
yusub,yusuf
masayarat,masyarakat
yusuf,yusuf
penganggur,anggur
omonganya,omong
yusup,yusup
memlih,pilih
nusronn,nusronn
injilmu,injil
fpii,fpi
panglimaku,panglimaku
tetengga,tetangga
seaqidah,aqidah
gravitasi,gravitasi
kotor,kotor
bersukur,syukur
rizek,rizieq
kotok,kodok
choel,choel
nusroon,nusroon
rizeq,rizieq
ngrendahin,rendah
deliknya,delik
kjelasnya,jelas
spesies,spesies
rizeg,rizieq
politisir,politisi
panda,panda
pande,pande
pertandingan,tanding
gpnya,gpnya
panasssss,panas
panco,panco
udzan,udzan
panci,panci
bancisensi,banci sensi
pekerja,kerja
timur,timur
terngkap,ungkap
rizky,rizky
airmata,air mata
panutannya,panutan
dretan,deret
moktar,moktar
pancung,pancung
pemgecut,kecut
rizki,rizki
bdak,budak
menipis,tipis
rembug,rembuk
suaranya,suara
rembuk,rembuk
adoel,adoel
gentlement,gentlemen
panas,panas
liahat,lihat
alahuakbar,allahhuakbar
panah,panah
panggilannya,panggil
jozzz,jozzz
gagahnya,gagah
dimyanmar,myanmar
panca,panca
lebbey,lebay
gegara,gara-gara
sengaja,sengaja
kesalahannja,salah
marruf,marruf
rizix,rizieq
rembut,lembut
riziq,rizieq
ojek,ojek
becanda,canda
bumbuhi,bumbu
rizig,rizieq
kjjuranya,jujur
rizik,rizieq
memakmurkan,makmur
ilfeel,ilfeel
mncari,cari
kakekane,kakek
sekda,sekda
daripada,daripada
virgin,virgin
nggomongnya,omong
lapak2,lapak
kakekamu,kakek
tetangganya,tetangga
kopasus,kopasus
xdan,dan
banteiiii,bantai
mnyusup,susup
prajurit,prajurit
abesss,habis
barang2,barang
benerrrr,benar
glenn,glenn
musnah2,musnah
diregistrasi,regist
sekel,sekel
seken,second
seratus,seratus
brbobot,bobot
mngnai,kena
petugas,tugas
pembantu,bantu
jorokkkkk,jorok
dibyar,bayar
diemlah,diam
lebaga,lembaga
pangkalan,pangkal
awalll,awal
sygkan,sayang
yulianto,yulianto
votting,vote
kesalhan,salah
ngungkap,ungkap
pengikutbya,ikut
pemimpi,mimpi
jengkel,jengkel
dnaikin,naik
berhalusinasi,halusinasi
lahknat,laknat
kadung,kandung
pemimpn,pimpin
sumberwaras,sumberwaras
penikmat,nikmat
memutarkan,putar
lebaik,lebaik
lapaaar,lapar
terjun2,terjun
pengkutnya,ikut
rusulullah,rasulullah
nurwhid,nurwhid
brikan,beri
sjarah,sejarah
reporrt,report
jawablah,jawab
tercinta,cinta
babibqu,habib
sekam,sekam
ojok,pojok
sekai,sekai
umatya,umat
sekat,sekat
mbela,bela
bdil,senjata
mengkotak,kotak
ditlpn,telepon
posisi,posisi
mbelo,bela
ktemu,temu
kebajikan,bajik
hubungkan,hubung
berhayal,khayal
lcehkan,leceh
typikal,type
mengitnah,fitnah
menekankan,tekan
momennya,momen
omkosnya,ongkos
manfar,manfaat
menilih,pilih
enggakah,tidak
blebotan,blepotan
ahoker2,ahoker-ahoker
diexpose,expose
siiiiip,sip
prisiden,presiden
sekli,sekali
astaqfirlloooh,astaghfirullah
terjdi,jadi
bernilai,nilai
bngunan,bangun
aktifitas,aktif
ditangkap,tangkap
moksa,moksa
pemimim,pimpin
masklar,masklar
hansip,hansip
cuwitan,cuit
ahokera,ahok 
jenput,jemput
sontoloyooo,sontoloyo
ahokerr,ahokers
ahokers,ahokers
ponpesnya,ponpesnya
maksiathalalll,maksiat
nyampahin,sampah
mengeluuuuh,keluh
consolean,console
hariraya,hari raya
pekerjanya,kerja
muatek,mati
duiiiiit,uang
penggorengan,goreng
lebar2,lebar
marris,marris
terjual,jual
lindungi,lindung
marrin,marrin
soudzon,soudzon
sekot,sekot
aaamin,amin
trlarang,larang
aaamit,amit
aamin3xyra,amin
diakusisi,akuisisi
ucapanmu,ucapan
ahokets,ahokers
tabloid,tabloid
perlindubgan,lindung
saleng,kaleng
mberi,beri
sesepuhnya,sesepuh
farisi,farisi
reproduksi,reproduksi
tampangya,tampang
mndunia,dunia
faritz,faritz
ditangkep,tangkap
tolooooooooolll,tolol
kemanakan,mana
senengnya,senang
ciptaan,ciptaan
kapirrrr,kafir
lebarn,lebaran
skalan,skala
didasternya,daster
berkerja,kerja
adegan,adegan
memksa,paksa
lahirnya,lahir
bisulan,bisul
musholla,musholla
kempret,kempret
kindisi,kondisi
menggoyahkan,goyah
muatan,muat
dklecehkan,leceh
maeenkan,main
vatikanya,vatikan
tandanya,tanda
uudnya,uud
berpokitik,politik
mencintai,cinta
biografi,biografi
berkuasanya,kuasa
berteng,benteng
tuntutan,tuntut
kartunya,kartu
tedjo,tedjo
ruhutnya,ruhutnya
bersodara,saudara
bertemu,temu
diksih,kasih
keslahan,salah
melemah,lemah
mnglami,alami
ngomentarin,komentar
pencmaran,cemar
durno,durno
julukannya,juluk
aapasih,apasih
hapuskan,hapus
twitteran,twitter
bertele,tele 
kowlw,kowlw
berjalan,jalan
vidio,video
lucuuuu,lucu
melahirkn,lahir
ramaiin,ramai
ckckckckck,ckckckckck
bahlol,bahlul
sepiring,piring
sejuk,sejuk
kapalan,kapal
pilkada,pilkada
sejenisny,jenis
perusak,rusak
kapalak,kapal
pusing2,pusing
radja,raja
kaitkan,kait
beratasnama,atas nama
manufer,manuver
polibag,polibag
fisabilillah,fisabilillah
akbarrrrr,akbar
setetes,tetes
tipu2,tipu
pilkafa,pilkada
religius,religi
hahahahhaa,hahahahhaa
ilslam,islam
lungsuran,lungsur
selancar,selancar
videi,video
mokat,mati
video,video
yakelaaah,yak elah
sampaiyan,anda
sndir,sindir
idolakan,idola
muatin,muat
kelabakan,kelabak
siiiipp,siiiipp
ngelepasin,lepas
jiiikk,jiiikk
eaters,eaters
zuper,super
tipus,tifus
perdinan,perdinan
chrol,chrol
tipuu,tipu
heriansyah,heriansyah
hasbullah,hasbullah
kembarannya,kembar
manehh,kamu
terisi,isi
mentaati,taat 
hooooak,hoax
radul,radul
pkmahfud,pkmahfud
terprovakasi,provokasi
nfkah,nafkah
keampuhan,ampuh
memgambil,ambil
kabinetnya,kabinet
injek2,injak
2koper,koper
muaakkkkkk,muak
10thn,10thn
turunannya,turun
jengkol,jengkol
menkriminalisasi,kriminal
kenceng,kencang
kampai,sampai
okee,ok
okeh,ok
dihubungkan,hubung
belajarlah,belajar
amiiiiiiin,amin
waaaduuuuhh,waduh
berguguran,gugur
lupanya,lupa
kolosal,kolosal
pengetauanya,tahu
hhehehe,hhehehe
dhzolim,dzolim
bekingin,preman
ngungkit,ungkit
kesemparan,sempat
kebesarannya,besar
madridog,madridog
telholet,telholet
fanatiklah,fanatik
teduh,teduh
kampungan,kampung
20abat,20 abad
bgtlah,begitu
swot,swot
sopanan,sopan
biasaaaaa,biasa
akulah,aku
lapang,lapang
revolusiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,revolusi
nyadarin,sadar
nasarakat,masyarakat
sweeeear,swear
assabily,assabily
lapamg,lapang
bahlul,bahlul
dipidanakan,pidana
beat,beat
bear,bear
kegiatan2,giat
luikuti,kamu ikuti
bean,bean
terdangka,tersangka
okey,okay
selengkapnya,lengkap
bagus2in,bagus-bagusin
wuiiih,wuih
2naik,naik
kongkalikung,kongkalikong
pemerinatah,pemerintah
nguntungin,untung
lebaay,lebay
tauziah,tausiah
kkkkk,kkkkk
krnnya,karena
seteru,seteru
sainganya,saingan
beci,benci
siwer,siwer
spekulasi,spekulasi
peenarrkara,terka
faridz,faridz
duren,duren
hyena,hyena
colong,curi
lapake,lapak
samapai,sampai
memdukungmu,dukung
berpahala,pahala
kepadavhukum,hukum
sndri,sendiri
ihklas,ikhlas
keinggris,inggris
trjwb,jawab
alllah,allah
berpolilitik,politik
beel,beel
sejak,sejak
dimasyarakat,di masyarakat
menjatuhi,jatuh
beer,beer
weleeeh,weleh
puihhh,puih
tercecer,cecer
trpilihlah,pilih
tujuan,tujuan
beda,beda
ulamapun,ulama
trlepas,lepas
membolak,bolak-balik
ditaruh,taruh
begp,bodoh
bego,bego
orangnyaaa,orang
dikementrian,menteri
bakarrrr,bakar
k0nt0l,kontol
menimpa,timpa
beha,bra
berbcara,bicara
nodai,noda
ngopinya,kopi
ditmur,timur
galak2,galak
dianggl,anggap
preaidennya,presiden
alesanx,alasan
diangap,anggap
galang,galang
okoc,ok
krjaan,kerja
ketularan,tular
utuhnya,utuh
nongol,muncul
sdangkan,sedangkan
reply,reply
njatuhkan,jatuh
bertukar,tukar
behh,beh
ikutbaturan,aturan
adehhh,adeh
pencitaan,citra
tamanan,taman
nikahi,nikah
perannya,peran
ajirinnya,ajar
beko,bodoh
pembantaian,bantai
bela,bela
mengeluhnya,keluh 
berartidongok,berarti dongo
tipe2,tipe
merajalela,merajalela
seharisnya,harus
bejo,bejo
kesempatan,kesempatan
kartunin,kartun
superpower,superpower
ytakut,takut
menjatuhkan,jatuh
kejujurandan,jujur
kiyahi,kyai
berkumpul,kumpul
jawabkan,jawab
sejah,sejak
streeesss,stres
babiiiiiiii,babi 
raden,raden
bemo,bemo
ngumbah,cuci
perobahan,ubah
konflik,konflik
jejeli,jejal
motogp,motogp
bene,bene
bend,band
sebrang,seberang
kegereja,gereja
kowar,kowar
dendamnya,dendam
istiqisah,istiqisah
memudahkan,mudah
belo,belo
nggak2,nggak-nggak
belm,belum
pendahulunya,dahulu
beli,beli
wkekekekekek,wkekekekekek
menderang,derang
aduhhhh,kesakitan
papua,papua
repot,repot
repor,repot
ngumbar,umbar
disandangnya,sandang
disimpen,simpan
dijejelin,jejal
diguyur,guyur
repog,repog
kulitnya,kulit
beol,beol
okut,ikut 
alhamd,alhamdulillah
anatomi,anatomi
papra,papra
keagamaan,agama
ocehanmu,oceh
beny,beny
benz,benz
okto,okto
sxan,kali
slesau,selesai
kowep,kowep
pnonton,tonton
benr,benar
beno,beno
puas2in,puas
ditarok,tarik
slesai,selesai
ditaroh,taruh
teddy,teddy
okta,okta
subianto,subianto
pahitnya,pahit
dipakw,pakai
lemahnya,lemah
asiikkk,asik
kampungmu,kampung
terzolimin,zalim
ditarik,tarik
lucuuuuuuuu,lucu
radio,radio
dipale,pakai
chatnya,chat
tipis,tipis
beri,beri
t0l0l,t0l0l
kower,kower
takhayul,takhayul
international,international
pmbicaraan,bicara
berb,berb
kmudian,kemudian
15jtan,jutaan
terkak,terka
terkai,kait
trjdi,jadi
ddunia,dunia
dipake,pakai
disimpan,simpan
orangya,orang
wlopun,walau
kericuhan,ricuh
bejadnya,bejad
minotitas,minor
nakamura,nakamura
patonah,fatonah
pmasyarakatan,masyarakat
penggeseran,geser
best,best
tipuan2,tipu
tergabtung,gantung
pemilik,milik
bete,kesal
penghasutan,hasut
beta,beta
pemilih,pilih
dominan,dominan
bahkab,bahkan
salfok,salah fokus
omtegangom,omtegangom
berx,berkali
bunting,hamil
mandul,mandul
bert,berat
bahkan,bahkan
diangka,angka
bero,bero
berp,berapa
mrmprrtahankan,tahan
puzzle,puzzle
dagelannn,dagelan
besi,besi
diangkt,angkat
premuan,preman
sentata,senjata
besa,besa
suheng,suheng
mengesahkan,kesan
trina,terima
trims,terimakasih
mukaaaaa,muka
perangkaaaaah,perang
motor2,motor
kriminalisasi2,kriminal
palunya,palu
sudalah,sudah
gabakalan,bakal
masbroo,masbroo
pejerja,pekerja
bersemangat,semangat
mandor,mandor
rokhim,rokhim
prabwo,prabwo
betu,betul
berdassrkan,dasar
demontrans,demo
rijikkk,rizieq
beud,banget
motong,potong
motone,foto
seirg,sering
padahal,padahal
fret,fret
galaxi,galaxy
dipadamkan,padam
meneladani,teladan
sudjewo,sudjewo
kolombia,kolombia
fred,fred
free,free
galaxy,galaxy
assssiiiiik,asik
ucapanya,ucap
umatmu,umat
sangking,sangking
menaturalisasi,natural
tangisan,tangis
mandra,mandra
capresnya,capresnya
pemerataan,rata
penggantian,ganti
kontitusi,konstitusi
awalan,awal
digambar,gambar
beye,beye
umatku,umat
kombinasi,kombinasi
carolene,carolene
beya,beya
pemberian,beri
berkesan,kesan
taatilah,taat 
katakanlah,kata
ditiongkok,tiongkok
keramiknya,keramik
orangny,orang
tiori,teori
pinggangnya,pinggang
fris,fris
motori,motor
kalaunpunya,kalau punya
friz,friz
kulihat,kulihat
expired,expired
tembakau,tembakau
mencegahnya,cegah
mencptakan,cipta
repotin,repot
ruangannya,ruang
kiyayi,kyai
pkoknya,pokok
skali2,kali
mnentukan,tentu
trima,terima
tembakan,tembak
ddaerah,daerah
olah,olah
kesumatmu,umat
introspeksilah,introspeksi
dirugikan,rugi
pikuna,pikun
tangkorak,tengkorak
nahhhh,nahhhh
ngalahin2,kalah
polisiii,polisi
wkwkwwkwkw,wkwkwwkwkw
polisiin,polisi
kdhnya,kaedah
filing,filing
kompetitornya,kompetisi
kampunhan,kampung
dropout,drop out
penggangguran,anggur
njengkang,jatuh
olga,olga
disinggung,singgung
papan,papan
bertaring,taring
diobrak,obrak
diobral,obral
ruyammmmm,runyam
jenglot,jenglot
olen,olen
sekutuny,sekutu
keparaat,keparat
oleh,oleh
terjun,terjun
samanya,sama
ikwan,ikhwan
mandir,mandir
didatengin,datang
preeeeeeeetttttttt,pret
oles,oles
olih,boleh
keluar,keluar
syuukur,syukur
krjain,kerja
arahnya,arah
rerbaik,baik
from,from
fron,from
ngetiknya,ketik
gebleek,gila
pranowo,pranowo
banggeetttttttt,banget
terjon,terjun
